duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
183,tcp,http,S0,5043,12819,1,322,39,0.770328082848268,0.9291213874629298,484,0.45808196195435924,normal
194,icmp,dns,REJ,8281,43205,0,175,96,0.7591224338506772,0.4139047161022582,93,0.11400596503365756,normal
395,tcp,irc,SF,3845,19274,1,494,296,0.5502419530301137,0.6344634801940918,29,0.9600728087185869,normal
293,icmp,ftp,RSTOS0,650,3958,0,464,367,0.4277134911966751,0.7639857195904097,170,0.7440970445036063,normal
359,tcp,imap,RSTOS0,6475,39399,0,424,212,0.3668545676562983,0.329469192143905,451,0.49859197609324224,normal
369,udp,http,SF,9763,18070,0,441,37,0.12449657092996236,0.06607211282512182,414,0.9078856779321501,normal
951,icmp,http,REJ,524,363,1,109,622,0.40237948058137063,0.7376804272721074,104,0.9039045566380814,attack
310,icmp,ssh,REJ,1967,40579,1,92,72,0.47831587266659226,0.8840688373236057,284,0.41550222170619466,normal
105,udp,ftp,S0,1277,29717,2,87,479,0.45014830528434635,0.57929813711889,206,0.032404688624232514,normal
379,tcp,smtp,REJ,2091,8990,0,365,467,0.272357237918332,0.502328781535417,415,0.09396386981864058,normal
51,udp,ftp,RSTO,5410,42896,1,410,176,0.4963069994242394,0.3869039711910236,179,0.8012123287111118,normal
197,tcp,smtp,SF,5057,17697,2,250,495,0.6878639415779026,0.13066951980957664,234,0.34762499963701865,normal
380,tcp,irc,RSTOS0,9250,40181,2,102,304,0.17314009914086925,0.03275217653235796,107,0.9845679540338543,normal
908,tcp,ftp,RSTOS0,226,1865,0,780,802,0.9128515665526106,0.8744619283470012,42,0.4418792114944974,attack
45,udp,irc,REJ,4704,18170,2,350,330,0.9445115947531172,0.06510172070353493,13,0.5796530784043182,normal
258,tcp,irc,RSTO,326,23974,2,263,316,0.8980467393161642,0.866954413814886,270,0.7997421440466643,normal
475,icmp,smtp,RSTOS0,3630,351,0,885,350,0.13577339937529675,0.49184512884904774,430,0.3767965227304203,attack
465,tcp,smtp,RSTOS0,9886,40170,2,13,462,0.9389267016062286,0.6503418553132153,160,0.13126635112459895,normal
126,udp,irc,RSTOS0,9885,14682,0,121,479,0.8975978208896972,0.5292019492445855,152,0.44278683596519397,normal
405,icmp,ssh,RSTOS0,6526,27224,2,321,121,0.8511353755057024,0.27723493216174677,105,0.4822363830796391,normal
481,tcp,imap,SF,4389,28519,2,356,98,0.18037170677715464,0.5252541380373112,499,0.05153778563396638,normal
253,tcp,ssh,S0,407,1563,2,992,996,0.030696288817478212,0.3512973785293243,371,0.17438550050740975,attack
352,udp,ftp,RSTO,9493,44858,2,69,173,0.6173492893760915,0.8548088656853123,431,0.9314848976912483,normal
346,icmp,ftp,S0,5886,44650,2,292,342,0.27875681402009533,0.24625735299092033,449,0.061519221908981736,normal
247,tcp,pop3,RSTOS0,2416,22888,0,370,49,0.6434001289950534,0.3270005222041876,286,0.8613984982226436,normal
274,tcp,ftp,S0,6381,15486,1,144,437,0.5253099578497181,0.7153100380130427,380,0.04802747619275449,normal
46,icmp,telnet,SF,3010,49002,0,280,381,0.176758047674493,0.2221705989273851,63,0.3420970761507992,normal
72,tcp,pop3,SF,6814,16604,0,221,336,0.818705399919617,0.8368359592927799,111,0.11335603544639838,normal
107,udp,dns,RSTOS0,6268,7139,1,411,369,0.27597157498249125,0.03307460886313485,309,0.37725415573494947,normal
667,icmp,irc,RSTOS0,4363,31,1,330,56,0.14706890635110614,0.8925021285859861,280,0.9922200084773466,attack
478,tcp,imap,RSTO,6015,29136,2,66,399,0.5880256078521117,0.8093575349633434,113,0.7817512949915718,normal
698,udp,pop3,REJ,3447,1002,1,933,479,0.8877599642658405,0.9745400182962763,107,0.6620030794912053,attack
4,tcp,irc,SF,9782,45914,2,12,466,0.7320743685755086,0.28552637404806613,23,0.3552021360095151,normal
25,icmp,http,RSTO,3697,34324,2,276,100,0.2140749097624003,0.49369317432702553,309,0.2633963189291315,normal
691,tcp,imap,RSTOS0,3516,420,2,704,870,0.8310913992698632,0.23457917662317507,78,0.8020831591599817,attack
277,udp,http,REJ,157,1,2,427,875,0.934071544637346,0.3036442155124566,132,0.09605571642691146,attack
254,icmp,ftp,RSTOS0,8132,36541,1,259,391,0.2435652986923652,0.26269345524907795,445,0.5843223078987775,normal
253,icmp,ftp,SF,7287,16050,1,199,170,0.3780985789097976,0.11443323983661868,279,0.6980761060301379,normal
434,udp,dns,REJ,3755,9457,1,172,55,0.4984342826689623,0.5547689001497064,462,0.30417579679214435,normal
176,udp,irc,S0,515,42205,0,106,432,0.9859278244770405,0.23950685790296178,286,0.9444823135011832,normal
156,icmp,pop3,S0,9709,9320,0,304,185,0.6310151327284356,0.06492471760350693,129,0.9401137373299499,normal
385,icmp,imap,REJ,125,30867,1,123,448,0.39932287605815575,0.10501227056179518,380,0.9185625253872001,normal
305,tcp,http,RSTO,3566,27519,1,144,462,0.5493049815648999,0.4178262138353389,421,0.692360118340899,normal
237,tcp,irc,REJ,5478,46365,2,236,469,0.902098680406989,0.24567539712741826,288,0.9870911397603032,normal
21,tcp,pop3,RSTO,6571,15195,0,366,252,0.9888467951691842,0.41696786280175135,399,0.4810206133164232,normal
113,icmp,ftp,S0,1102,1156,0,618,253,0.05642520674322693,0.06691085066082847,26,0.3258718782491342,attack
436,icmp,telnet,REJ,1310,41420,0,19,489,0.6977231342275483,0.8908048192568335,476,0.4271738097206964,normal
217,icmp,smtp,REJ,8472,22582,0,178,130,0.6928195599291995,0.019314248116055532,94,0.9938204139138311,normal
72,tcp,pop3,REJ,9763,4402,2,390,223,0.5910675125809927,0.7033500347600685,272,0.7912741647752578,normal
359,udp,pop3,SF,7626,44644,0,387,367,0.7661241169658622,0.7723639746052301,126,0.3242023106426789,normal
423,tcp,ftp,RSTO,280,976,0,678,818,0.5408198599321465,0.08528466277683244,40,0.1919853542437232,attack
440,udp,imap,REJ,8488,22916,0,423,190,0.8326738070872013,0.3190425185395821,100,0.237496199082868,normal
234,tcp,ftp,S0,5240,41133,1,255,64,0.7176097448829775,0.8172173178312964,174,0.8888468411567261,normal
215,icmp,http,S0,7266,12125,0,263,227,0.9346717189875133,0.24240391012728235,70,0.23753855556264603,normal
262,udp,ssh,REJ,5096,37073,0,69,484,0.4207830179265075,0.9895383341835815,402,0.9206601591249846,normal
53,udp,dns,RSTO,3196,1421,2,352,294,0.6050632495855791,0.8572175628318546,198,0.005119033155979391,normal
216,icmp,telnet,REJ,6669,46721,1,234,297,0.2734697621048108,0.5869156565528894,389,0.3969449448931638,normal
467,icmp,http,REJ,9790,44315,2,279,69,0.8428694286486641,0.5653903153149409,32,0.340916069239547,normal
209,icmp,ftp,RSTO,6463,29024,1,325,127,0.1323321098087158,0.7147155983606693,215,0.6490644064935835,normal
414,icmp,ssh,RSTO,8819,8167,2,68,398,0.806018777784382,0.9836309054926158,485,0.19724800310244284,normal
57,udp,imap,REJ,2274,1658,1,449,292,0.05355349765574913,0.022841289823394062,184,0.5287671205474552,attack
150,icmp,dns,RSTO,777,39003,1,192,342,0.8894007910905827,0.26511557624186044,296,0.13531381505364504,normal
188,udp,ftp,RSTO,4582,26486,2,118,349,0.3519527007450677,0.2712102162095493,129,0.6594860587640164,normal
107,icmp,telnet,REJ,5302,37063,0,445,298,0.2013922903748835,0.13515444072816618,454,0.1947756126610024,normal
196,tcp,http,RSTOS0,2410,47423,1,124,126,0.24056975347251675,0.3366850259351597,182,0.9030946805309993,normal
360,icmp,ftp,S0,2858,43805,1,39,330,0.40956900137371866,0.5997277265910264,417,0.3363457757212033,normal
452,icmp,ssh,REJ,1840,20342,0,172,422,0.8130107739176442,0.9922265165894689,332,0.9126468591979237,normal
86,udp,ssh,SF,2996,24734,2,37,294,0.8459455339857392,0.47816558225283834,375,0.818795103850014,normal
388,udp,irc,RSTOS0,230,47644,1,53,20,0.6936809738974251,0.8129187596282718,413,0.24422052218471157,normal
364,icmp,imap,RSTO,521,3806,0,352,57,0.40766709214609087,0.3348104788358296,247,0.9034825959372664,normal
203,icmp,imap,S0,1770,776,1,719,694,0.19997894727512566,0.1391402883976104,23,0.15064656453994163,attack
16,icmp,telnet,SF,9816,36037,0,414,202,0.695420759908296,0.21286243988458053,12,0.569272809900136,normal
81,tcp,ssh,RSTO,9398,35572,2,455,256,0.7893769515754798,0.04294598963386853,229,0.28362866377540974,normal
474,icmp,irc,S0,6757,44147,0,386,166,0.4706196206604849,0.23798734445792025,21,0.9387503251827516,normal
16,icmp,dns,RSTOS0,7744,2361,1,451,457,0.1326998139051293,0.19092567295778518,258,0.9284056832686945,normal
300,icmp,telnet,RSTOS0,3369,12349,0,68,46,0.2730576337101296,0.7840497799188944,367,0.7174346696402217,normal
416,icmp,http,RSTOS0,4413,22512,1,240,174,0.7381797234919559,0.9452546146807087,311,0.43887212504904805,normal
427,udp,imap,S0,1682,343,1,952,788,0.9440007874513964,0.8415678594503456,475,0.2532883426661221,attack
746,tcp,ssh,SF,425,1921,1,432,641,0.7859986433787669,0.7355596049814862,337,0.597461389145759,attack
475,tcp,telnet,RSTOS0,9229,7417,1,258,386,0.6938169780057876,0.004025983606737005,300,0.13343096149405576,normal
409,udp,imap,SF,2125,3660,0,416,55,0.6535891048912535,0.6111711361839096,426,0.8584802249780316,normal
54,tcp,irc,RSTOS0,6764,16478,1,463,230,0.6853423377040767,0.08927629881354582,494,0.0028799481173851227,normal
230,tcp,pop3,REJ,5324,31316,2,209,191,0.9450940263729383,0.30983616369413647,27,0.3730180755064405,normal
474,udp,irc,SF,5066,36710,0,225,141,0.148036803501586,0.5494297492599041,309,0.6970847271831,normal
456,icmp,imap,S0,6190,36369,1,467,43,0.6610790976074561,0.7442495797272172,336,0.08682096707049991,normal
280,icmp,http,REJ,457,31416,2,273,94,0.7346077663370156,0.5487956309341538,36,0.908709691100072,normal
87,icmp,pop3,REJ,7907,31269,1,132,409,0.5883221703998907,0.8961471525631678,1,0.33835456132335673,normal
125,tcp,irc,S0,3424,178,1,539,709,0.7119546297665496,0.5150085868111136,485,0.6495882571393937,attack
282,tcp,imap,REJ,4145,10308,1,20,140,0.9388625369397775,0.7472624080347469,101,0.027032827131687642,normal
460,tcp,imap,REJ,281,34582,0,13,369,0.7440781052641624,0.4632386788989872,479,0.096369756355979,normal
339,udp,telnet,REJ,6621,30695,2,235,147,0.8350889317638635,0.07365708804406468,161,0.6857928516067555,normal
249,icmp,http,REJ,4295,2746,1,75,36,0.5604377184691128,0.23186858602393534,323,0.4173737996079947,normal
196,tcp,telnet,REJ,9876,48830,2,163,204,0.2647684382806582,0.04324504177144839,127,0.2957171478225058,normal
25,tcp,ssh,RSTOS0,5282,34084,1,414,13,0.37732042102927354,0.9322163862731687,206,0.5894869220862969,normal
129,udp,smtp,REJ,9416,10561,0,28,171,0.5976222754430279,0.8142168844497946,86,0.8968744514696957,normal
293,udp,telnet,SF,9225,24150,2,430,299,0.1773921564436114,0.6588638310786097,293,0.5690121918438571,normal
383,udp,smtp,S0,9334,42695,1,211,103,0.5691078446433954,0.14150638922059267,82,0.02281801319719523,normal
202,icmp,irc,REJ,2659,4340,2,228,179,0.5580006169402517,0.9461788777782679,117,0.5463337507313224,normal
638,icmp,pop3,SF,2824,1160,1,463,37,0.04788267522532719,0.8286889242982292,471,0.024765697036911893,attack
321,icmp,dns,S0,9826,12669,2,428,478,0.26903562780453905,0.3869369010520175,457,0.23620062296322053,normal
112,icmp,ftp,S0,9870,43124,1,217,384,0.8484841303101982,0.39690912187858307,245,0.7562400890659248,normal
110,icmp,ftp,S0,3470,1699,2,241,428,0.16443895141832854,0.5238112932160649,434,0.25364562756418496,attack
141,udp,telnet,SF,8569,24669,0,228,99,0.43526690939872736,0.9925045378552051,370,0.6909269418376096,normal
654,tcp,smtp,RSTOS0,1823,1817,2,915,647,0.05012039462620943,0.23714708001903761,377,0.5681374245379341,attack
62,icmp,ftp,SF,9495,18567,1,144,104,0.6373548566105905,0.39372857012023654,4,0.5007955755922623,normal
304,icmp,smtp,RSTOS0,8052,20006,0,497,341,0.7194909782924446,0.4721963868888269,65,0.21143042164983827,normal
315,udp,ftp,SF,5618,18177,1,242,18,0.3701968411211154,0.22980608902141242,473,0.3602639120302641,normal
446,udp,ftp,S0,3532,3984,2,311,239,0.12805735506875182,0.6083965353933347,83,0.3649006836705708,normal
728,tcp,smtp,REJ,676,668,1,969,587,0.286782061576523,0.007598803730204495,370,0.38768902426134,attack
257,icmp,telnet,RSTOS0,6039,18292,0,324,51,0.4115435688957064,0.3962537561577657,25,0.6822610774532164,normal
988,icmp,imap,RSTO,3129,1576,1,965,839,0.3078281878599751,0.46867676124708313,377,0.5212978595547961,attack
288,icmp,ftp,RSTOS0,3901,46437,0,310,66,0.42419306981101546,0.8286067022413541,344,0.9405706215541453,normal
189,tcp,http,SF,9356,39233,2,372,365,0.13300969416330743,0.5929292537268355,338,0.906338123805663,normal
83,icmp,telnet,SF,6443,26845,1,316,81,0.7365511953910377,0.2563706877591414,370,0.014190256495794973,normal
127,udp,irc,S0,1041,31507,0,349,298,0.3144029376872882,0.8765538213142944,359,0.4545995683828049,normal
441,tcp,dns,REJ,8660,39257,1,86,317,0.5302189485122859,0.8479531432016316,444,0.99487592008128,normal
461,udp,pop3,RSTO,5449,31929,2,28,399,0.04420672816458071,0.8738553589772742,458,0.37145249233289634,normal
101,icmp,irc,SF,5659,18081,0,425,48,0.5623978072386521,0.6869406198755751,353,0.5185047008703975,normal
606,udp,smtp,SF,4328,1630,2,454,856,0.9646484286713153,0.554909091873197,216,0.8081470997079451,attack
141,tcp,imap,S0,7736,13454,0,118,449,0.8064843224670357,0.9072688057691309,153,0.9470496757047054,normal
174,tcp,irc,RSTO,6158,28150,2,3,290,0.015304425878583383,0.8579145309982186,76,0.726891234792008,normal
232,udp,ftp,REJ,7956,39290,2,133,474,0.8591558443497561,0.19941417272280149,36,0.9323516915491372,normal
19,tcp,smtp,RSTO,5213,14306,0,319,430,0.6870681172647907,0.03253458192968539,326,0.3055118551929421,normal
472,tcp,irc,S0,5527,19257,1,412,207,0.6645189335375971,0.7594828334050654,131,0.9234823685721658,normal
313,tcp,telnet,RSTO,1465,17567,2,445,344,0.5727544634556142,0.9937778922806718,257,0.2865423909923519,normal
494,udp,irc,S0,2487,1921,1,794,935,0.21942878243241293,0.7083849467701514,425,0.49523987656387414,attack
476,icmp,imap,RSTOS0,3816,27909,0,467,278,0.8054645015753154,0.7067889952001273,99,0.3741032510102609,normal
325,icmp,imap,SF,663,209,1,326,498,0.9583484151487399,0.7417302477501371,110,0.31293634499958156,attack
550,udp,ftp,S0,1403,521,0,731,703,0.42570925712507357,0.21611189433323053,234,0.7807318165446248,attack
471,icmp,http,REJ,9043,29897,0,230,117,0.8201502749671149,0.8419817983539862,36,0.17528204382185764,normal
337,icmp,http,S0,4089,1707,1,652,197,0.9812984446188485,0.740990790517867,406,0.4166988796391331,attack
39,udp,ftp,S0,7570,44599,0,63,349,0.8573663478196435,0.33037238460407203,454,0.48961320449211543,normal
353,tcp,telnet,S0,2856,22090,0,56,30,0.6836467319672765,0.5525919699850018,447,0.3731237872520793,normal
103,tcp,imap,S0,3593,621,2,58,211,0.44261415808151017,0.573086754631505,91,0.8115557611652796,normal
206,udp,ssh,REJ,5713,32332,2,101,367,0.05697342689982732,0.9597046638429935,57,0.3022827084085652,normal
465,icmp,imap,REJ,6800,47304,0,258,285,0.24799746776457665,0.850046572777236,118,0.10921416324051436,normal
2,icmp,http,RSTOS0,221,24042,1,321,14,0.25613059361078394,0.9287948068392847,130,0.4993144277359619,normal
126,tcp,irc,SF,4392,19980,0,56,437,0.5038110245837941,0.5022819031774541,123,0.03747248775555423,normal
341,icmp,imap,SF,4818,30332,1,354,484,0.31514806745077173,0.901672783173269,359,0.9352775268886337,normal
198,icmp,telnet,RSTOS0,4628,25582,2,366,458,0.8696332672191484,0.12506596525455072,56,0.1659297146175578,normal
274,udp,dns,RSTO,3443,739,0,325,235,0.5561214127347948,0.9845922971859542,230,0.26471317448625586,attack
949,tcp,dns,S0,2240,1537,2,82,499,0.14805869514314673,0.0291870360007227,224,0.7868126821339223,attack
750,tcp,http,REJ,4515,1888,1,899,121,0.9210788379153455,0.9106982866014253,131,0.5072863639724781,attack
349,icmp,imap,REJ,6273,27324,0,34,176,0.43243064276024723,0.3432693571641372,127,0.8548305564727485,normal
39,udp,http,REJ,2061,19359,2,215,158,0.007563414640607391,0.9299635079864133,85,0.4375320678339396,normal
335,udp,http,S0,4234,1679,1,341,43,0.6100739595669638,0.7992210993490342,85,0.6654412869489587,attack
157,tcp,imap,RSTO,683,48348,0,295,378,0.2959251616681222,0.7157093491765745,362,0.6957451209700325,normal
239,tcp,ssh,RSTO,4288,17685,0,298,108,0.8615000964111239,0.18531250044356362,57,0.681650068351753,normal
81,tcp,telnet,RSTOS0,5479,21524,2,240,122,0.6317543561200305,0.7050559598527452,491,0.3926155854415907,normal
472,udp,ssh,REJ,5356,10225,1,469,403,0.5648544560408182,0.04865039199668264,383,0.40563356971889364,normal
447,udp,ssh,S0,9897,33193,2,125,369,0.6678823677428953,0.8123025468429529,302,0.6031968741619947,normal
250,tcp,irc,RSTO,1377,303,0,100,462,0.28309393225719204,0.7209339076317186,226,0.2768908651612172,normal
328,udp,dns,RSTOS0,925,821,0,43,253,0.2365524790839435,0.2736080593912694,363,0.6346315299819668,attack
340,icmp,telnet,RSTOS0,7475,2115,0,184,337,0.40535375917870453,0.2266422503531873,250,0.6824434316058777,normal
25,tcp,irc,RSTOS0,7459,33949,0,210,152,0.6825709549702197,0.4301556571818368,480,0.7991454897739141,normal
120,tcp,imap,RSTOS0,6352,43804,1,17,461,0.3391935027253723,0.5601100384358131,484,0.5891442908479496,normal
45,udp,smtp,S0,106,25650,1,339,436,0.14814797888666376,0.038974485759422306,426,0.8106841463266861,normal
269,udp,http,SF,5548,18595,1,479,3,0.09032135932217,0.6328321305831993,430,0.9504672596362653,normal
582,udp,imap,RSTO,2441,1658,1,139,276,0.720512648795964,0.9034575468596492,117,0.9113872546692591,attack
323,udp,irc,REJ,3761,24232,2,379,248,0.3814757919656465,0.439211257728802,155,0.24152620608504538,normal
386,tcp,irc,SF,4917,1507,0,865,545,0.7968370771067613,0.7302686336010022,173,0.5112438594413966,attack
101,icmp,imap,SF,9035,30231,2,277,233,0.31285052511582856,0.34515841252042234,264,0.1488057612877508,normal
417,udp,ssh,REJ,6761,3509,0,394,433,0.6601706482730483,0.07953492634557391,296,0.46249342214438305,normal
310,icmp,ftp,RSTOS0,1324,14458,1,371,108,0.671553661350833,0.1285039813724943,90,0.4015886126077127,normal
82,udp,dns,S0,9133,33260,2,230,293,0.29169889509771196,0.20608857161181415,411,0.22118042391608195,normal
859,tcp,http,SF,1086,794,0,478,484,0.866678882205704,0.32944717762521025,132,0.28143422122553496,attack
487,icmp,dns,REJ,2331,22165,2,67,225,0.8045607572350478,0.5586066379673802,64,0.04116640772411129,normal
327,tcp,http,RSTOS0,8764,47383,1,140,393,0.4723359123589791,0.5156772080933597,23,0.09008110704601369,normal
414,tcp,imap,S0,9755,10527,1,275,41,0.8200127656447366,0.736565434119525,338,0.5816904506156496,normal
491,icmp,smtp,REJ,8986,42476,0,152,189,0.6691552623536041,0.7352849979470426,31,0.5747924821133001,normal
79,icmp,ssh,RSTO,4741,24373,1,441,338,0.4673279868878174,0.9268928198577757,411,0.34393665515917093,normal
281,icmp,dns,RSTOS0,7524,43725,2,28,91,0.5424415086406432,0.9229881705634891,396,0.956484569855202,normal
102,tcp,http,S0,7810,7711,0,138,330,0.6569983151556464,0.6273253615815433,470,0.9062438067233967,normal
532,tcp,ssh,S0,4789,1974,0,3,395,0.46887860782210955,0.19840826370197695,466,0.12299264164519497,attack
393,tcp,telnet,RSTOS0,5064,29846,0,408,40,0.5754889466482039,0.3777319819015823,338,0.6436813156152061,normal
202,udp,imap,RSTOS0,3823,1177,0,556,787,0.1085854430517228,0.08132391878032763,337,0.9881756448771474,attack
462,udp,ssh,SF,32,1029,1,869,763,0.9532078491262416,0.8240428393890821,375,0.92716531040428,attack
57,udp,http,SF,1349,36230,0,30,129,0.335582827228481,0.8732593813561659,362,0.6897797998359851,normal
13,tcp,smtp,REJ,7554,17854,2,491,145,0.4573461016526299,0.6917411867700792,139,0.39112898098094606,normal
450,icmp,ssh,REJ,7727,18159,1,295,463,0.38692611333553373,0.5115837255892338,322,0.8903384236786439,normal
197,icmp,dns,S0,4173,7887,2,469,185,0.7303416372477406,0.2067199301847672,484,0.5047769198779956,normal
428,tcp,ssh,RSTO,8539,40191,2,258,300,0.04447903154668076,0.10525330589657189,432,0.23821859398101952,normal
190,tcp,ftp,RSTO,2902,6436,0,224,449,0.5667362550310041,0.37552612553923925,486,0.7435929363814252,normal
276,tcp,http,REJ,6982,46502,0,169,283,0.8349340838088829,0.4829476936536209,462,0.2948504619234774,normal
551,udp,ftp,REJ,1315,1690,2,422,402,0.5015187592441572,0.43235477610405126,213,0.9374888873150137,attack
232,udp,pop3,RSTOS0,254,8542,2,492,229,0.5283606934495687,0.23365569755656757,193,0.09703042467664547,normal
149,tcp,pop3,SF,321,22732,1,134,151,0.46480711963317956,0.181567516357379,80,0.05438766682076235,normal
191,icmp,pop3,REJ,7079,41000,1,194,448,0.5677938618776023,0.7598753340399639,456,0.5385810246113374,normal
247,icmp,ftp,RSTO,9196,37530,1,61,157,0.5332303326141029,0.5145029892716575,396,0.3142225168148649,normal
657,tcp,telnet,RSTO,3453,1106,0,659,502,0.8458570674654018,0.4485261031000273,188,0.19608439994553806,attack
38,tcp,smtp,RSTO,2637,234,0,957,716,0.10609660877648353,0.07764812645747632,222,0.19437694080586032,attack
30,tcp,ssh,SF,564,46112,2,2,358,0.6138086057932604,0.7424273430597258,388,0.391135903946511,normal
270,tcp,telnet,S0,5809,39612,0,358,272,0.8028241647126567,0.6221245678581746,146,0.9953057467576372,normal
186,icmp,irc,RSTOS0,7832,15603,0,16,1,0.6499793229697816,0.809679516148199,43,0.2285015629291347,normal
457,tcp,telnet,RSTOS0,991,4853,2,28,452,0.1842349910312261,0.7239700433030081,421,0.16159272613095177,normal
834,icmp,dns,REJ,2134,1141,2,313,461,0.7721184660798502,0.5106208608133883,481,0.7544834033106464,attack
98,udp,imap,REJ,213,287,0,560,841,0.1968906704126855,0.28783518158110843,48,0.6080807312194014,attack
435,tcp,imap,SF,2333,4460,0,298,51,0.3592234633916066,0.8173504547328779,207,0.5048811229868344,normal
52,udp,smtp,RSTO,8655,5192,2,131,309,0.9236442312740452,0.5586867335319174,282,0.3171059140209921,normal
124,icmp,smtp,S0,2785,4267,2,150,124,0.36316298029330096,0.976835668276168,257,0.4211311772202677,normal
94,icmp,dns,REJ,7405,23196,0,247,273,0.4985685525556186,0.001233899427147911,442,0.41014334397992347,normal
818,tcp,telnet,RSTO,4568,1405,2,603,357,0.2935041632169283,0.7378910425766221,452,0.6349322141003978,attack
483,udp,imap,RSTO,2375,10078,0,5,145,0.06635526100004918,0.2644954984143052,11,0.8287133027828214,normal
269,udp,imap,RSTOS0,2443,30432,0,117,120,0.7444887812323944,0.3187340434972149,125,0.04155952973328392,normal
413,udp,irc,RSTO,8205,33346,2,358,433,0.8381281391219745,0.5208227471562351,146,0.6306182374246662,normal
153,tcp,irc,SF,3944,16137,2,127,83,0.3916868770679288,0.6371626826581733,460,0.7632174375526195,normal
34,icmp,ssh,S0,1161,153,1,278,559,0.49389065405616506,0.80569758618891,391,0.5968080880579897,attack
203,tcp,pop3,RSTO,613,39912,1,247,328,0.6757409840972446,0.539944100334915,16,0.3014637657303352,normal
893,tcp,smtp,REJ,4250,1371,2,493,836,0.5902068974170374,0.3579922443534219,27,0.5135812011583978,attack
186,icmp,telnet,S0,1139,44866,0,479,478,0.276254771672068,0.5558357239593209,84,0.6411487677803092,normal
285,icmp,telnet,SF,2880,18988,0,345,205,0.6475385445295018,0.4646303618121411,86,0.7736706861106583,normal
302,icmp,ftp,SF,8275,18227,0,362,474,0.992494425788923,0.014535629401502659,70,0.8342256031660131,normal
381,udp,ftp,REJ,5738,21445,2,148,241,0.14040149005196223,0.5216641377369169,50,0.2835902850913582,normal
46,icmp,dns,SF,3222,39956,1,471,306,0.20678261961615396,0.22294903935453314,412,0.04232082798427361,normal
296,tcp,imap,RSTOS0,8063,13299,2,382,434,0.9085859771641669,0.3078511888748412,342,0.23719661023915362,normal
90,udp,smtp,S0,282,23238,1,48,61,0.5460834368858497,0.7507213403270845,309,0.5638289393437836,normal
257,udp,ftp,REJ,491,417,2,233,928,0.2399557948271155,0.6606186958409034,243,0.26443723461122837,attack
385,icmp,dns,SF,5728,42756,2,434,212,0.1131878222218562,0.2258029028220987,40,0.6456223027724882,normal
15,tcp,ftp,SF,2527,1441,2,717,709,0.05070233858485507,0.5040631086850348,339,0.08193861300586835,attack
106,icmp,imap,REJ,9640,37059,0,359,284,0.30962163876517,0.4075133354835784,290,0.12127060621367636,normal
290,tcp,ssh,SF,4355,22697,1,235,467,0.6772063852035107,0.3229984224109136,48,0.7178939188958512,normal
55,udp,ftp,RSTO,4528,43411,2,30,417,0.16907450059776374,0.4091275067746748,490,0.18318822689050107,normal
376,udp,pop3,RSTO,4831,47720,0,452,212,0.8950732750035426,0.4507952800131594,153,0.7238728244720012,normal
389,tcp,http,RSTO,1104,28953,0,55,21,0.05012738295770758,0.48337413363397475,96,0.7701925422608521,normal
460,icmp,http,RSTO,9685,5386,0,252,327,0.3200045197121383,0.860426292306112,419,0.07752651022537349,normal
853,icmp,irc,REJ,2748,1985,1,589,937,0.34662210696765483,0.05604212354469784,224,0.011957290140495513,attack
55,tcp,irc,REJ,4801,596,1,327,998,0.8693047210735811,0.06988938007103418,98,0.019245281078577814,attack
771,tcp,imap,RSTO,3888,407,1,21,829,0.42732300127917555,0.6584040636899161,212,0.8914389720691791,attack
267,tcp,smtp,SF,892,45921,0,32,254,0.6167770679929719,0.8611791967673655,141,0.9153396622903384,normal
682,icmp,smtp,SF,681,749,1,790,803,0.340182079016626,0.17879985545203236,465,0.3170975322307099,attack
58,tcp,ftp,SF,4915,42643,0,233,387,0.8132687469833212,0.30787442408178,290,0.6943811631540167,normal
8,udp,ssh,RSTOS0,6509,46313,0,449,491,0.6780383781157342,0.3200183149719248,146,0.12855260855181816,normal
498,tcp,pop3,RSTO,5167,31905,0,189,192,0.281324428561327,0.6265594423209851,449,0.7017545383655306,normal
92,udp,smtp,S0,1097,4023,0,366,381,0.4103492406598066,0.04501345956120928,67,0.9836319972863418,normal
148,udp,imap,REJ,1965,29993,2,124,357,0.6892070044912099,0.08910403798140998,30,0.8458338454376995,normal
152,udp,ssh,SF,1311,1204,1,747,508,0.09260466983399529,0.7440210500708735,82,0.08086102745105095,attack
305,tcp,smtp,REJ,9724,35668,1,299,141,0.6687647036905728,0.8618871813042368,7,0.013582957877020685,normal
182,icmp,smtp,S0,1503,614,2,312,228,0.17942610509504198,0.770898199341511,414,0.9200974576209132,normal
320,icmp,pop3,RSTO,2393,28332,2,268,2,0.07032806851502016,0.7054119428629346,15,0.7757378713126748,normal
320,icmp,telnet,RSTOS0,1376,1086,0,301,616,0.4554656110828563,0.4789985416933825,460,0.3155804462971634,attack
843,udp,pop3,REJ,2144,236,1,564,249,0.8328498262165753,0.2055621481259985,231,0.6237351095600319,attack
276,udp,irc,REJ,7434,48330,1,221,397,0.25450709140810523,0.5708625364757712,332,0.34749886602027913,normal
194,udp,imap,REJ,920,1767,2,180,248,0.43252291943891197,0.21164306869159666,130,0.5813091000064062,normal
82,udp,smtp,RSTOS0,3081,22589,1,35,412,0.985011826461981,0.10135811913498816,24,0.012970898809641085,normal
